0.000008478,Store
0.000000753,Br
0.000002840,Ret
0.000082643,Ret
0.000003947,Store
0.000000511,Br
0.000004282,Ret
0.000679589,Ret
0.000004435,Alloca
0.000005912,Alloca
0.000001888,Alloca
0.000010339,Store
0.000000371,Call
0.000000178,Call
0.001622207,Call
0.002144203,Call
0.000005735,Load
0.000001419,SExt
0.000003531,Load
0.000000652,SExt
0.000004366,Call
0.000006896,Alloca
0.000002765,Alloca
0.000001963,Alloca
0.000017305,Store
0.000000263,Call
0.000002004,Store
0.000000087,Call
0.000000514,Br
0.000003042,Load
0.000001066,ICmp
0.028019473,Br
0.000008948,Load
0.000005231,Ret
0.000082994,Ret
0.000004834,Load
0.000001744,Add
0.000007275,Store
0.000000790,Br
0.000004440,Load
0.000001358,ICmp
0.024881552,Br
0.000009556,Load
0.000043591,Ret
0.000068730,Ret
0.000003136,Load
0.000000988,Add
0.000003304,Store
0.000000392,Br
0.000003118,Load
0.000000876,ICmp
0.041805694,Br
0.000010909,Load
0.000002808,Load
0.000005280,Ret
0.000127894,Ret
0.000001102,Add
0.000004286,Store
0.000000355,Br
0.000001604,Load
0.000000684,ICmp
0.035936075,Br
0.000009943,Load
0.000004730,Ret
0.000066666,Ret
0.000006121,Load
0.000001203,Add
0.000002895,Store
0.000000515,Br
0.000002460,Load
0.000000710,ICmp
0.036660065,Br
0.000006737,Load
0.000003661,Ret
0.000073417,Ret
0.000002581,Load
0.000000899,Add
0.000002565,Store
0.000000241,Br
0.000001221,Load
0.000000689,ICmp
0.034607856,Br
0.000008950,Load
0.000004086,Ret
0.000074442,Ret
0.000004741,Load
0.000001029,Add
0.000002710,Store
0.000000410,Br
0.000784836,Load
0.000000931,ICmp
0.051215241,Br
0.000008096,Load
0.000004781,Ret
0.000079864,Ret
0.000002632,Load
0.000001121,Add
0.000002920,Store
0.000000323,Br
0.000001072,Load
0.000000730,ICmp
0.035716630,Br
0.000007126,Load
0.000004048,Ret
0.001989395,Ret
0.000006116,Load
0.000001093,Add
0.000002875,Store
0.000000486,Br
0.000001147,Load
0.000000694,ICmp
0.033811938,Br
0.000006512,Load
0.000001849,Load
0.000003449,Ret
0.001694469,Ret
0.000001714,Add
0.000005846,Store
0.000000404,Br
0.000002115,Load
0.000000724,ICmp
0.041393296,Br
0.000008057,Load
0.000003300,Ret
0.000119597,Ret
0.000003956,Load
0.000001031,Add
0.000002747,Store
0.000000298,Br
0.000001118,Load
0.000000719,ICmp
0.029014697,Br
0.000009038,Load
0.000004782,Ret
0.000110312,Ret
0.000003578,Load
0.000001109,Add
0.000003950,Store
0.000000411,Br
0.000003100,Load
0.000000984,ICmp
0.039586758,Br
0.000008901,Load
0.000073003,Ret
0.000083444,Ret
0.000004277,Load
0.000001770,Add
0.000006049,Store
0.000000826,Br
0.000003875,Load
0.000001132,ICmp
0.038315281,Br
0.000006855,Load
0.000003421,Ret
0.000097877,Ret
0.000003969,Load
0.000000922,Add
0.000004554,Store
0.000000321,Br
0.000001176,Load
0.000000837,ICmp
0.024656311,Br
0.000009580,Load
0.000007033,Ret
0.000092903,Ret
0.000004672,Load
0.000001809,Add
0.000007066,Store
0.000000651,Br
0.000003945,Load
0.000001161,ICmp
0.044137065,Br
0.000006684,Load
0.000003055,Load
0.000004193,Ret
0.000082914,Ret
0.000000986,Add
0.000004321,Store
0.000000244,Br
0.000001337,Load
0.000000708,ICmp
0.033595579,Br
0.000010786,Load
0.000006620,Ret
0.000103661,Ret
0.000005054,Load
0.000001883,Add
0.000004872,Store
0.000000789,Br
0.000003444,Load
0.000001163,ICmp
0.031536985,Br
0.000006722,Load
0.000003825,Ret
0.000092787,Ret
0.000002529,Load
0.000000962,Add
0.000003740,Store
0.000000230,Br
0.000001104,Load
0.000000702,ICmp
0.037672595,Br
0.000007157,Load
0.000004491,Ret
0.000090258,Ret
0.000002689,Load
0.000000958,Add
0.000002826,Store
0.000000258,Br
0.000001142,Load
0.000017683,ICmp
0.038406293,Br
0.000007089,Load
0.000001860,Load
0.000004067,Ret
0.000094492,Ret
0.000000921,Add
0.000004394,Store
0.000000231,Br
0.000001439,Load
0.000000645,ICmp
0.034776882,Br
0.000007290,Load
0.000004302,Ret
0.000091883,Ret
0.000002510,Load
0.000000991,Add
0.000002692,Store
0.000000227,Br
0.000001145,Load
0.000000641,ICmp
0.043035600,Br
0.000006922,Load
0.000001764,Load
0.000003703,Ret
0.000113817,Ret
0.000000991,Add
0.000004394,Store
0.000000293,Br
0.000002606,Load
0.000000846,ICmp
0.038450532,Br
0.000006857,Load
0.000003941,Ret
0.000091179,Ret
0.000002639,Load
0.000000886,Add
0.000002988,Store
0.000000322,Br
0.000001117,Load
0.000000688,ICmp
0.042236346,Br
0.000006569,Load
0.000003424,Ret
0.000095549,Ret
0.000002336,Load
0.000000908,Add
0.000003620,Store
0.000000243,Br
0.000001167,Load
0.000000759,ICmp
0.053532920,Br
0.000007087,Load
0.000004172,Ret
0.000091933,Ret
0.000002561,Load
0.000000867,Add
0.000002627,Store
0.000000257,Br
0.000002581,Load
0.000000726,ICmp
0.062169946,Br
0.000011042,Load
0.000002533,Load
0.000003942,Ret
0.000095382,Ret
0.000000904,Add
0.000006252,Store
0.000000559,Br
0.000001611,Load
0.000000804,ICmp
0.070399760,Br
0.000007103,Load
0.000004325,Ret
0.000095509,Ret
0.000002432,Load
0.000000975,Add
0.000002705,Store
0.000000249,Br
0.000001098,Load
0.000000674,ICmp
0.048991931,Br
0.000008138,Load
0.000001858,Load
0.000003543,Ret
0.000151458,Ret
0.000002246,Add
0.000005358,Store
0.000000412,Br
0.000001592,Load
0.000001095,ICmp
0.058489930,Br
0.000008204,Load
0.000005192,Ret
0.000132313,Ret
0.000003943,Load
0.000000987,Add
0.000003022,Store
0.000000403,Br
0.000001192,Load
0.000000790,ICmp
0.040361836,Br
0.000007833,Load
0.000003789,Ret
0.000103420,Ret
0.000002483,Load
0.000000954,Add
0.000003639,Store
0.000000264,Br
0.000001167,Load
0.000000685,ICmp
0.040886506,Br
0.000007419,Load
0.000006331,Ret
0.000113651,Ret
0.000002496,Load
0.000001008,Add
0.000002811,Store
0.000000273,Br
0.000001123,Load
0.000000950,ICmp
0.047962272,Br
0.000007071,Load
0.000003559,Ret
0.000176154,Ret
0.000003850,Load
0.000000969,Add
0.000004430,Store
0.000000710,Br
0.000001157,Load
0.000000712,ICmp
0.083998633,Br
0.000007312,Load
0.000004415,Ret
0.000106346,Ret
0.000002850,Load
0.000000902,Add
0.000003018,Store
0.000000250,Br
0.000001162,Load
0.000000680,ICmp
0.097134779,Br
0.000006661,Load
0.000003900,Ret
0.000108564,Ret
0.000002489,Load
0.000000912,Add
0.000003728,Store
0.000000243,Br
0.000001097,Load
0.000000710,ICmp
0.044881564,Br
0.000006979,Load
0.000004583,Ret
0.000106481,Ret
0.000002438,Load
0.000000908,Add
0.000002545,Store
0.000000508,Br
0.000001308,Load
0.000000899,ICmp
0.035296714,Br
0.000008137,Load
0.000003538,Ret
0.000111428,Ret
0.000002466,Load
0.000000929,Add
0.000003746,Store
0.000000286,Br
0.000001065,Load
0.000000634,ICmp
0.045677426,Br
0.000007004,Load
0.000004088,Ret
0.000110361,Ret
0.000002561,Load
0.000000914,Add
0.000002554,Store
0.000000247,Br
0.000001026,Load
0.000000661,ICmp
0.043301722,Br
0.000008342,Load
0.000003573,Ret
0.000107733,Ret
0.000002517,Load
0.000000954,Add
0.000003848,Store
0.000000247,Br
0.000001068,Load
0.000000683,ICmp
0.036860939,Br
0.000006435,Load
0.000004569,Ret
0.000108378,Ret
0.000002659,Load
0.000000908,Add
0.000002669,Store
0.000000369,Br
0.000001181,Load
0.000000661,ICmp
0.041305095,Br
0.000008375,Load
0.000003833,Ret
0.000115930,Ret
0.000002394,Load
0.000000853,Add
0.000003567,Store
0.000000301,Br
0.000001090,Load
0.000000642,ICmp
0.093616840,Br
0.000007973,Load
0.000004611,Ret
0.000114033,Ret
0.000003031,Load
0.000000919,Add
0.000002597,Store
0.000000269,Br
0.000001137,Load
0.000000757,ICmp
0.126192938,Br
0.000044383,Load
0.000001898,Load
0.000004212,Ret
0.000120198,Ret
0.000001048,Add
0.000004102,Store
0.000000268,Br
0.000001355,Load
0.000000738,ICmp
0.089411471,Br
0.000007487,Load
0.000004321,Ret
0.000114356,Ret
0.000002457,Load
0.000001386,Add
0.000004308,Store
0.000000306,Br
0.000001509,Load
0.000000711,ICmp
0.098302605,Br
0.000006671,Load
0.000003422,Ret
0.000112626,Ret
0.000002541,Load
0.000000956,Add
0.000003805,Store
0.000000322,Br
0.000001190,Load
0.000001002,ICmp
0.088555461,Br
0.000007081,Load
0.000004034,Ret
0.000117190,Ret
0.000002478,Load
0.000000942,Add
0.000002738,Store
0.000000264,Br
0.000001205,Load
0.000000667,ICmp
0.126078058,Br
0.000008462,Load
0.000004030,Ret
0.000120811,Ret
0.000002724,Load
0.000001249,Add
0.000004059,Store
0.000000567,Br
0.000001158,Load
0.000000669,ICmp
0.062658349,Br
0.000010238,Load
0.000005918,Ret
0.000174973,Ret
0.000003667,Load
0.000001240,Add
0.000004355,Store
0.000000433,Br
0.000003351,Load
0.000001019,ICmp
0.031320952,Br
0.000008213,Load
0.000004681,Ret
0.000127568,Ret
0.000006071,Load
0.000001436,Add
0.000007113,Store
0.000000655,Br
0.000003628,Load
0.000000972,ICmp
0.036700875,Br
0.000007704,Load
0.000005205,Ret
0.000152070,Ret
0.000003365,Load
0.000001213,Add
0.000004123,Store
0.000000427,Br
0.000003409,Load
0.000001024,ICmp
0.013827806,Br
0.000007827,Load
0.000004901,Ret
0.000192681,Ret
0.000003389,Load
0.000001245,Add
0.000006062,Store
0.000000388,Br
0.000003294,Load
0.000000967,ICmp
0.012982539,Br
0.000007961,Load
0.000005141,Ret
0.000148795,Ret
0.000003434,Load
0.000001156,Add
0.000004192,Store
0.000000407,Br
0.000003232,Load
0.000001097,ICmp
0.019053273,Br
0.000007968,Load
0.000003871,Load
0.000004437,Ret
0.000158249,Ret
0.000001291,Add
0.000006057,Store
0.000000361,Br
0.000003295,Load
0.000000810,ICmp
0.014559238,Br
0.000007486,Load
0.000005328,Ret
0.000149039,Ret
0.000003369,Load
0.000001301,Add
0.000004115,Store
0.000000473,Br
0.000003243,Load
0.000000987,ICmp
0.013691915,Br
0.000007917,Load
0.000004028,Load
0.000004711,Ret
0.000131202,Ret
0.000001171,Add
0.000006471,Store
0.000000383,Br
0.000003177,Load
0.000001040,ICmp
0.018273248,Br
0.000006061,Load
0.000003851,Ret
0.000127370,Ret
0.000002230,Load
0.000000851,Add
0.000002690,Store
0.000000250,Br
0.000001187,Load
0.000000985,ICmp
0.023065042,Br
0.000008852,Load
0.000005349,Ret
0.000138231,Ret
0.000003300,Load
0.000001329,Add
0.000006502,Store
0.000000383,Br
0.000003490,Load
0.000001076,ICmp
0.017785907,Br
0.000007979,Load
0.000005708,Ret
0.000137300,Ret
0.000003180,Load
0.000001410,Add
0.000004388,Store
0.000000405,Br
0.000003211,Load
0.000000953,ICmp
0.013881096,Br
0.000007749,Load
0.000004665,Ret
0.000139353,Ret
0.000003365,Load
0.000001229,Add
0.000006072,Store
0.000000376,Br
0.000003373,Load
0.000001159,ICmp
0.014068423,Br
0.000006833,Load
0.000005207,Ret
0.000139196,Ret
0.000003696,Load
0.000001343,Add
0.000004529,Store
0.000000393,Br
0.000003117,Load
0.000001206,ICmp
0.014410880,Br
0.000007868,Load
0.000003587,Load
0.000004941,Ret
0.000138599,Ret
0.000001242,Add
0.000006081,Store
0.000000371,Br
0.000003483,Load
0.000001080,ICmp
0.014237935,Br
0.000007392,Load
0.000005958,Ret
0.000142292,Ret
0.000003043,Load
0.000001236,Add
0.000004442,Store
0.000000401,Br
0.000003103,Load
0.000000947,ICmp
0.023209729,Br
0.000006742,Load
0.000002031,Load
0.000003466,Ret
0.000158615,Ret
0.000001088,Add
0.000004536,Store
0.000000252,Br
0.000001492,Load
0.000000676,ICmp
0.022432643,Br
0.000008191,Load
0.000005482,Ret
0.000149946,Ret
0.000003559,Load
0.000001248,Add
0.000004605,Store
0.000000465,Br
0.000003447,Load
0.000001325,ICmp
0.022455384,Br
0.000007411,Load
0.000003150,Load
0.000005075,Ret
0.000159059,Ret
0.000001197,Add
0.000006148,Store
0.000000376,Br
0.000003190,Load
0.000001164,ICmp
0.014539508,Br
0.000007675,Load
0.000005281,Ret
0.000149155,Ret
0.000003116,Load
0.000001135,Add
0.000004150,Store
0.000000683,Br
0.000003289,Load
0.000000950,ICmp
0.031926823,Br
0.000006862,Load
0.000002178,Load
0.000003986,Ret
0.000141627,Ret
0.000001024,Add
0.000004233,Store
0.000000564,Br
0.000001420,Load
0.000000665,ICmp
0.032054187,Br
0.000006267,Load
0.000003879,Ret
0.000164089,Ret
0.000003197,Load
0.000000921,Add
0.000002550,Store
0.000000304,Br
0.000001093,Load
0.000000726,ICmp
0.029153246,Br
0.000007110,Load
0.000001462,Load
0.000003429,Ret
0.000145662,Ret
0.000000878,Add
0.000004229,Store
0.000000219,Br
0.000001375,Load
0.000000611,ICmp
0.029982953,Br
0.000006956,Load
0.000004277,Ret
0.000143803,Ret
0.000002397,Load
0.000000829,Add
0.000002443,Store
0.000000238,Br
0.000001125,Load
0.000000677,ICmp
0.028051160,Br
0.000009536,Load
0.000004369,Ret
0.000172475,Ret
0.000003364,Load
0.000000935,Add
0.000004090,Store
0.000000398,Br
0.000001162,Load
0.000000662,ICmp
0.016730162,Br
0.000007869,Load
0.000510769,Ret
0.000158040,Ret
0.000004285,Load
0.000001263,Add
0.000004178,Store
0.000000618,Br
0.000017166,Load
0.000001052,ICmp
0.025022036,Br
0.000008070,Load
0.000005081,Ret
0.000191111,Ret
0.000003464,Load
0.000001192,Add
0.000005994,Store
0.000000383,Br
0.000003363,Load
0.000000939,ICmp
0.016375932,Br
0.000006973,Load
0.000005503,Ret
0.000157944,Ret
0.000003089,Load
0.000001464,Add
0.000004744,Store
0.000000392,Br
0.000003189,Load
0.000000933,ICmp
0.022039507,Br
0.000006716,Load
0.000003669,Ret
0.000170745,Ret
0.000003881,Load
0.000001025,Add
0.000004024,Store
0.000000273,Br
0.000001123,Load
0.000000700,ICmp
0.017511626,Br
0.000007838,Load
0.000005175,Ret
0.000177235,Ret
0.000003547,Load
0.000001167,Add
0.000003981,Store
0.000000416,Br
0.000003299,Load
0.000000964,ICmp
0.015190330,Br
0.000007635,Load
0.000004973,Ret
0.000182981,Ret
0.000003249,Load
0.000001343,Add
0.000006507,Store
0.000000394,Br
0.000003345,Load
0.000001327,ICmp
0.014845559,Br
0.000007216,Load
0.000004934,Ret
0.000161287,Ret
0.000003252,Load
0.000001085,Add
0.000004164,Store
0.000000408,Br
0.000003019,Load
0.000001215,ICmp
0.028012339,Br
0.000007098,Load
0.000004380,Ret
0.000180828,Ret
0.000003041,Load
0.000001344,Add
0.000006320,Store
0.000000402,Br
0.000003290,Load
0.000001098,ICmp
0.016258626,Br
0.000007414,Load
0.000004757,Ret
0.000164333,Ret
0.000003026,Load
0.000001182,Add
0.000004204,Store
0.000000367,Br
0.000003611,Load
0.000001199,ICmp
0.015919010,Br
0.000009378,Load
0.000005289,Ret
0.000207344,Ret
0.000004831,Load
0.000001626,Add
0.000007724,Store
0.000000621,Br
0.000003492,Load
0.000001494,ICmp
0.016383680,Br
0.000007043,Load
0.000005483,Ret
0.000169311,Ret
0.000003328,Load
0.000001496,Add
0.000004061,Store
0.000000375,Br
0.000003300,Load
0.000001070,ICmp
0.016882081,Br
0.000007499,Load
0.000004964,Ret
0.000187524,Ret
0.000003322,Load
0.000001208,Add
0.000006100,Store
0.000000468,Br
0.000003406,Load
0.000001061,ICmp
0.016773393,Br
0.000024277,Load
0.000007732,Ret
0.000306925,Ret
0.000007450,Load
0.000001722,Add
0.000005560,Store
0.000001087,Br
0.000003209,Load
0.000001551,ICmp
0.033846409,Br
0.000007790,Load
0.000005414,Ret
0.000232359,Ret
0.000003262,Load
0.000001190,Add
0.000006140,Store
0.000000476,Br
0.000003477,Load
0.000001054,ICmp
0.018433083,Br
0.000010485,Load
0.000006710,Ret
0.000267046,Ret
0.000006225,Load
0.000001425,Add
0.000005350,Store
0.000000612,Br
0.000004101,Load
0.000001029,ICmp
0.016791670,Br
0.000008314,Load
0.000003956,Load
0.000005051,Ret
0.000177341,Ret
0.000001225,Add
0.000006654,Store
0.000000375,Br
0.000003268,Load
0.000001007,ICmp
0.016157115,Br
0.000007626,Load
0.000006253,Ret
0.000180863,Ret
0.000003237,Load
0.000001174,Add
0.000004457,Store
0.000000413,Br
0.000003154,Load
0.000001037,ICmp
0.015979861,Br
0.000007756,Load
0.000004362,Load
0.000004783,Ret
0.000181299,Ret
0.000001345,Add
0.000006257,Store
0.000000411,Br
0.000003319,Load
0.000000926,ICmp
0.017135932,Br
0.000009270,Load
0.000006281,Ret
0.000189391,Ret
0.000004316,Load
0.000001425,Add
0.000004273,Store
0.000000451,Br
0.000008725,Load
0.000001166,ICmp
0.018980015,Br
0.000008915,Load
0.000005130,Ret
0.000192543,Ret
0.000003744,Load
0.000001533,Add
0.000006424,Store
0.000000556,Br
0.000003255,Load
0.000001216,ICmp
0.017378640,Br
0.000007341,Load
0.000005258,Ret
0.000188842,Ret
0.000003344,Load
0.000001181,Add
0.000004294,Store
0.000000409,Br
0.000003439,Load
0.000000992,ICmp
0.016708543,Br
0.000007924,Load
0.000003360,Load
0.000004856,Ret
0.000228125,Ret
0.000002023,Add
0.000007172,Store
0.000000447,Br
0.000003547,Load
0.000000977,ICmp
0.016800198,Br
0.000008096,Load
0.000005076,Ret
0.000185712,Ret
0.000003543,Load
0.000001315,Add
0.000004090,Store
0.000000381,Br
0.000003349,Load
0.000000958,ICmp
0.016689074,Br
0.000008059,Load
0.000005148,Ret
0.000183730,Ret
0.000003595,Load
0.000001208,Add
0.000006135,Store
0.000000446,Br
0.000003203,Load
0.000001231,ICmp
0.053532568,Br
0.000007892,Load
0.000005749,Ret
0.000185349,Ret
0.000003490,Load
0.000001258,Add
0.000004005,Store
0.000000355,Br
0.000003309,Load
0.000001221,ICmp
0.026260680,Br
0.000007932,Load
0.000004566,Ret
0.000186306,Ret
0.000003311,Load
0.000001148,Add
0.000005998,Store
0.000000411,Br
0.000003161,Load
0.000003118,ICmp
0.021418612,Br
0.000007318,Load
0.000005382,Ret
0.000186121,Ret
0.000003289,Load
0.000001102,Add
0.000004428,Store
0.000000423,Br
0.000003162,Load
0.000000963,ICmp
0.016842000,Br
0.000007215,Load
0.000005455,Ret
0.000191862,Ret
0.000003350,Load
0.000001242,Add
0.000006031,Store
0.000000383,Br
0.000003150,Load
0.000001496,ICmp
0.016877239,Br
0.000007201,Load
0.000005644,Ret
0.000186407,Ret
0.000003114,Load
0.000001361,Add
0.000004280,Store
0.000000449,Br
0.000003219,Load
0.000001193,ICmp
0.029514724,Br
0.000007634,Load
0.000004149,Load
0.000004737,Ret
0.000197171,Ret
0.000001211,Add
0.000006351,Store
0.000000331,Br
0.000003230,Load
0.000000833,ICmp
0.020293980,Br
0.000007856,Load
0.000005623,Ret
0.000189980,Ret
0.000003505,Load
0.000001192,Add
0.000004341,Store
0.000000370,Br
0.000003181,Load
0.000001306,ICmp
0.017164016,Br
0.000007613,Load
0.000004994,Ret
0.000189927,Ret
0.000003138,Load
0.000001362,Add
0.000006383,Store
0.000000403,Br
0.000003625,Load
0.000000999,ICmp
0.016746213,Br
0.000007086,Load
0.000004963,Ret
0.000192886,Ret
0.000003534,Load
0.000001238,Add
0.000017498,Store
0.000000388,Br
0.000003240,Load
0.000000977,ICmp
0.017300931,Br
0.000008779,Load
0.000004776,Ret
0.000193540,Ret
0.000003138,Load
0.000001370,Add
0.000006222,Store
0.000000415,Br
0.000003079,Load
0.000000890,ICmp
0.016942083,Br
0.000008717,Load
0.000004395,Ret
0.000193967,Ret
0.000002327,Load
0.000000954,Add
0.000002605,Store
0.000000318,Br
0.000001067,Load
0.000000666,ICmp
0.029987013,Br
0.000008162,Load
0.000005513,Ret
0.000200265,Ret
0.000003734,Load
0.000001262,Add
0.000009701,Store
0.000000589,Br
0.000003973,Load
0.000001468,ICmp
0.017987414,Br
0.000008220,Load
0.000005492,Ret
0.000203257,Ret
0.000003396,Load
0.000001152,Add
0.000004413,Store
0.000000425,Br
0.000002920,Load
0.000001129,ICmp
0.020390794,Br
0.000008086,Load
0.000003380,Load
0.000005281,Ret
0.000202407,Ret
0.000001165,Add
0.000006489,Store
0.000000386,Br
0.000003256,Load
0.000001162,ICmp
0.017264086,Br
0.000007595,Load
0.000005436,Ret
0.000199236,Ret
0.000003235,Load
0.000001354,Add
0.000004626,Store
0.000000382,Br
0.000003340,Load
0.000001214,ICmp
0.017253474,Br
0.000007830,Load
0.000003467,Load
0.000004578,Ret
0.000207522,Ret
0.000001219,Add
0.000006172,Store
0.000000418,Br
0.000003285,Load
0.000000932,ICmp
0.030366916,Br
0.000007977,Load
0.000005421,Ret
0.000209044,Ret
0.000003429,Load
0.000001377,Add
0.000004314,Store
0.000000360,Br
0.000003135,Load
0.000000902,ICmp
0.019488760,Br
0.000007441,Load
0.000003483,Load
0.000004556,Ret
0.000205947,Ret
0.000001152,Add
0.000005985,Store
0.000000363,Br
0.000003632,Load
0.000001006,ICmp
0.018080905,Br
0.000007803,Load
0.000005626,Ret
0.000226031,Ret
0.000003165,Load
0.000001254,Add
0.000004163,Store
0.000000377,Br
0.000003307,Load
0.000000989,ICmp
0.017553295,Br
0.000009924,Load
0.000005208,Ret
0.000303982,Ret
0.000003808,Load
0.000001291,Add
0.000006603,Store
0.000000374,Br
0.000003543,Load
0.000001357,ICmp
0.020272552,Br
0.000007299,Load
0.000005420,Ret
0.000211037,Ret
0.000003309,Load
0.000001501,Add
0.000004131,Store
0.000000410,Br
0.000003052,Load
0.000000891,ICmp
0.025679826,Br
0.000007124,Load
0.000001679,Load
0.000003679,Ret
0.000206737,Ret
0.000000922,Add
0.000004327,Store
0.000000222,Br
0.000001392,Load
0.000000931,ICmp
0.024100260,Br
0.000007489,Load
0.000005598,Ret
0.000211722,Ret
0.000003306,Load
0.000001732,Add
0.000004318,Store
0.000000385,Br
0.000003196,Load
0.000000986,ICmp
0.028288232,Br
0.000008394,Load
0.000005904,Load
0.000007952,Ret
0.000240481,Ret
0.000002187,Add
0.000008854,Store
0.000000586,Br
0.000003781,Load
0.000001109,ICmp
0.020290880,Br
0.000008790,Load
0.000006583,Ret
0.000293654,Ret
